time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
185.711,4.12332,-1.09424,2.797,4.1285,-1.07618,9.07861,4.18032,-1.01869,9.15809,4.11693,-1.08041,9.07616,0.0187814,6.27839,0.0946387,6.19891,0.0152351,0.000841376
185.715,4.12311,-1.09414,2.7966,4.12836,-1.07613,9.07861,4.18018,-1.01865,9.15809,4.11679,-1.08036,9.07616,0.0187506,6.27799,0.0946246,6.19851,0.0151638,0.000441376
185.732,4.12287,-1.09404,2.796,4.12743,-1.0758,9.07861,4.17922,-1.01839,9.15809,4.11586,-1.08002,9.07616,0.0188027,6.27739,0.0943273,6.19791,0.0156811,6.27984
185.752,4.1226,-1.09396,2.7953,4.12737,-1.07578,9.07861,4.17916,-1.01837,9.15809,4.1158,-1.08,9.07616,0.0187962,6.27669,0.0944035,6.19721,0.0155277,6.27914
185.754,4.12227,-1.09387,2.7946,4.12722,-1.07572,9.07861,4.17901,-1.01833,9.15809,4.11565,-1.07994,9.07616,0.0188079,6.27599,0.0944709,6.19651,0.0154173,6.27844
185.759,4.12189,-1.09378,2.7938,4.12716,-1.0757,9.07861,4.17895,-1.01832,9.15809,4.11559,-1.07992,9.07616,0.0188302,6.27519,0.0946054,6.19571,0.0152214,6.27764
185.762,4.12149,-1.09368,2.793,4.12693,-1.07562,9.07861,4.17871,-1.01825,9.15809,4.11536,-1.07984,9.07616,0.0188675,6.27439,0.0946811,6.19491,0.0151397,6.27684
185.782,4.12109,-1.09357,2.7923,4.12649,-1.07546,9.07861,4.17826,-1.01813,9.15809,4.11493,-1.07968,9.07616,0.0189026,6.27369,0.0946625,6.19421,0.0151975,6.27614
185.784,4.12069,-1.09344,2.792,4.12644,-1.07544,9.07861,4.1782,-1.01811,9.15809,4.11487,-1.07966,9.07616,0.018891,6.27339,0.0947678,6.19391,0.0149598,6.27584
185.793,4.12032,-1.09328,2.7921,4.12559,-1.07514,9.07861,4.17733,-1.01788,9.15809,4.11403,-1.07935,9.07616,0.0188952,6.27349,0.0945318,6.19401,0.0152871,6.27594
185.815,4.11997,-1.09313,2.7925,4.12554,-1.07512,9.07861,4.17727,-1.01786,9.15809,4.11397,-1.07933,9.07616,0.0188536,6.27389,0.0946019,6.19441,0.0150444,6.27634
185.817,4.11961,-1.09297,2.793,4.12545,-1.07508,9.07861,4.17718,-1.01783,9.15809,4.11388,-1.0793,9.07616,0.0188198,6.27439,0.0946626,6.19491,0.0148264,6.27684
185.833,4.11924,-1.09281,2.7934,4.12504,-1.07494,9.07861,4.17677,-1.01772,9.15809,4.11347,-1.07915,9.07616,0.018794,6.27479,0.0945955,6.19531,0.0148271,6.27724
185.834,4.11884,-1.09265,2.7934,4.1249,-1.07488,9.07861,4.17662,-1.01768,9.15809,4.11333,-1.0791,9.07616,0.0187641,6.27479,0.0946458,6.19531,0.0146243,6.27724
185.868,4.11756,-1.09217,2.7925,4.12597,-1.07611,9.07878,4.17607,-1.01654,9.15629,4.11427,-1.08043,9.07617,0.0181335,6.27372,0.0956194,6.19621,0.0121919,6.27633
185.874,4.11716,-1.09204,2.7927,4.12577,-1.07603,9.07878,4.17586,-1.01648,9.15629,4.11407,-1.08036,9.07617,0.0181733,6.27392,0.0956777,6.19641,0.0120821,6.27653
185.895,4.11678,-1.09191,2.7932,4.1248,-1.07569,9.07878,4.17487,-1.01621,9.15629,4.11311,-1.08001,9.07617,0.0181005,6.27442,0.0954198,6.19691,0.0124548,6.27703
185.913,4.11643,-1.09179,2.794,4.12472,-1.07565,9.07878,4.17478,-1.01619,9.15629,4.11302,-1.07998,9.07617,0.0181352,6.27522,0.0954986,6.19771,0.0122936,6.27783
185.925,4.11612,-1.09165,2.7949,4.12441,-1.07554,9.07878,4.17446,-1.0161,9.15629,4.11271,-1.07987,9.07617,0.0181161,6.27612,0.0954585,6.19861,0.0122693,6.27873
185.927,4.11582,-1.0915,2.7958,4.12435,-1.07552,9.07878,4.17441,-1.01608,9.15629,4.11266,-1.07984,9.07617,0.0181058,6.27702,0.0954922,6.19951,0.0120735,6.27963
185.946,4.11555,-1.09133,2.7966,4.12373,-1.0753,9.07878,4.17377,-1.01591,9.15629,4.11204,-1.07962,9.07617,0.017993,6.27782,0.0952743,6.20031,0.0122217,0.0004252
185.951,4.11529,-1.09115,2.7973,4.12367,-1.07528,9.07878,4.17371,-1.01589,9.15629,4.11198,-1.0796,9.07617,0.0179448,6.27852,0.0952679,6.20101,0.0120117,0.0011252
185.953,4.11504,-1.09097,2.7979,4.12362,-1.07526,9.07878,4.17365,-1.01588,9.15629,4.11192,-1.07958,9.07617,0.017899,6.27912,0.0952594,6.20161,0.0118095,0.0017252
185.956,4.11479,-1.09081,2.7984,4.12356,-1.07524,9.07878,4.1736,-1.01586,9.15629,4.11187,-1.07956,9.07617,0.0178726,6.27962,0.0952663,6.20211,0.0116257,0.0022252
185.966,4.11453,-1.09067,2.7987,4.12317,-1.0751,9.07878,4.17319,-1.01575,9.15629,4.11147,-1.07941,9.07617,0.0178089,6.27992,0.0951549,6.20241,0.011661,0.0025252
185.976,4.11424,-1.09055,2.7987,4.12226,-1.07477,9.07878,4.17227,-1.01549,9.15629,4.11057,-1.07909,9.07617,0.0176962,6.27992,0.0948635,6.20241,0.0120322,0.0025252
186.003,4.11392,-1.09044,2.7983,4.12221,-1.07475,9.07878,4.17221,-1.01548,9.15629,4.11052,-1.07907,9.07617,0.0177403,6.27952,0.0949523,6.20201,0.0118699,0.0021252
186.005,4.11356,-1.09033,2.7975,4.12215,-1.07473,9.07878,4.17215,-1.01546,9.15629,4.11046,-1.07905,9.07617,0.0178126,6.27872,0.095071,6.20121,0.0117045,0.0013252
186.007,4.11319,-1.09023,2.7967,4.12209,-1.07471,9.07878,4.17209,-1.01545,9.15629,4.1104,-1.07903,9.07617,0.017898,6.27792,0.0951988,6.20041,0.0115492,0.0005252
186.017,4.11284,-1.09015,2.7959,4.12178,-1.0746,9.07878,4.17177,-1.01536,9.15629,4.11009,-1.07891,9.07617,0.017939,6.27712,0.0952181,6.19961,0.0115662,6.27973
186.048,4.11252,-1.09008,2.7951,4.1213,-1.07442,9.07878,4.17128,-1.01522,9.15629,4.10961,-1.07874,9.07617,0.0179495,6.27632,0.0951634,6.19881,0.0117041,6.27893
186.05,4.11223,-1.09002,2.7944,4.1213,-1.07442,9.07878,4.17128,-1.01522,9.15629,4.10961,-1.07874,9.07617,0.0180473,6.27562,0.0953015,6.19811,0.0115813,6.27823
186.052,4.11196,-1.08997,2.7939,4.1213,-1.07442,9.07878,4.17128,-1.01522,9.15629,4.10961,-1.07874,9.07617,0.0181382,6.27512,0.0954261,6.19761,0.0114736,6.27773
186.055,4.11172,-1.08992,2.7935,4.1213,-1.07442,9.07878,4.17128,-1.01522,9.15629,4.10961,-1.07874,9.07617,0.0182183,6.27472,0.0955345,6.19721,0.0113744,6.27733
186.068,4.1115,-1.08987,2.7931,4.12091,-1.07428,9.07878,4.17088,-1.01511,9.15629,4.10922,-1.0786,9.07617,0.0182061,6.27432,0.0954675,6.19681,0.0114993,6.27693
186.072,4.11128,-1.08979,2.7929,4.12085,-1.07426,9.07878,4.17082,-1.0151,9.15629,4.10916,-1.07858,9.07617,0.0182437,6.27412,0.0955206,6.19661,0.011418,6.27673
186.099,4.11106,-1.08969,2.793,4.12214,-1.07547,9.06911,4.17056,-1.0139,9.1542,4.11035,-1.07992,9.06636,0.018031,0.0038934,0.0963495,6.1988,0.00980318,0.00664423
186.1,4.11081,-1.08957,2.793,4.12208,-1.07545,9.06911,4.1705,-1.01389,9.1542,4.1103,-1.07989,9.06636,0.018073,0.0038934,0.0963864,6.1988,0.00968585,0.00664423
186.119,4.1105,-1.08942,2.7928,4.12121,-1.07512,9.06911,4.1696,-1.01364,9.1542,4.10943,-1.07957,9.06636,0.0178678,0.0036934,0.0961031,6.1986,0.0099154,0.00644423
186.133,4.11017,-1.08928,2.7924,4.12116,-1.0751,9.06911,4.16954,-1.01362,9.1542,4.10937,-1.07955,9.06636,0.0179345,0.0032934,0.0961689,6.1982,0.00976246,0.00604423
186.135,4.10982,-1.08914,2.7917,4.12107,-1.07507,9.06911,4.16946,-1.0136,9.1542,4.10929,-1.07952,9.06636,0.0180202,0.0025934,0.0962474,6.1975,0.00964189,0.00534423
186.139,4.10947,-1.08904,2.7909,4.12096,-1.07503,9.06911,4.16934,-1.01357,9.1542,4.10917,-1.07947,9.06636,0.0181193,0.0017934,0.0963344,6.1967,0.0095697,0.00454423
186.142,4.10917,-1.08897,2.7903,4.12074,-1.07494,9.06911,4.16911,-1.0135,9.1542,4.10895,-1.07939,9.06636,0.0181779,0.0011934,0.0963728,6.1961,0.0095785,0.00394423
186.16,4.10894,-1.08892,2.7901,4.11992,-1.07464,9.06911,4.16827,-1.01327,9.1542,4.10813,-1.07908,9.06636,0.0180126,0.000993395,0.0961408,6.1959,0.00986567,0.00374423
186.179,4.10879,-1.0889,2.7902,4.11986,-1.07462,9.06911,4.16821,-1.01326,9.1542,4.10808,-1.07906,9.06636,0.018067,0.0010934,0.096191,6.196,0.00985885,0.00384423
186.181,4.10873,-1.08889,2.7905,4.11981,-1.0746,9.06911,4.16816,-1.01324,9.1542,4.10802,-1.07904,9.06636,0.0180846,0.0013934,0.0962038,6.1963,0.00987762,0.00414423
186.183,4.10876,-1.08891,2.7909,4.1197,-1.07456,9.06911,4.16804,-1.01321,9.1542,4.10791,-1.079,9.06636,0.0180427,0.0017934,0.0961508,6.1967,0.00994261,0.00454423
186.19,4.10887,-1.08893,2.7915,4.11936,-1.07443,9.06911,4.16769,-1.01311,9.1542,4.10757,-1.07887,9.06636,0.017895,0.0023934,0.0959638,6.1973,0.0101423,0.00514423
186.211,4.10904,-1.08897,2.792,4.1184,-1.07408,9.06911,4.16671,-1.01284,9.1542,4.10662,-1.07852,9.06636,0.0175887,0.0028934,0.0955069,6.1978,0.0107278,0.00564423
186.233,4.10923,-1.08903,2.7921,4.11835,-1.07406,9.06911,4.16665,-1.01282,9.1542,4.10656,-1.0785,9.06636,0.0175277,0.0029934,0.095418,6.1979,0.0108641,0.00574423
186.235,4.10942,-1.08911,2.792,4.11823,-1.07402,9.06911,4.16654,-1.01279,9.1542,4.10645,-1.07845,9.06636,0.0174801,0.0028934,0.0953272,6.1978,0.0110591,0.00564423
186.241,4.10957,-1.08921,2.7916,4.11815,-1.07398,9.06911,4.16645,-1.01277,9.1542,4.10637,-1.07842,9.06636,0.0174746,0.0024934,0.0952816,6.1974,0.0112526,0.00524423
186.252,4.1097,-1.08931,2.7912,4.11784,-1.07387,9.06911,4.16613,-1.01268,9.1542,4.10606,-1.07831,9.06636,0.0174571,0.0020934,0.0951703,6.197,0.0115929,0.00484423
186.253,4.10979,-1.0894,2.7907,4.11779,-1.07385,9.06911,4.16607,-1.01266,9.1542,4.106,-1.07829,9.06636,0.0174896,0.0015934,0.0951704,6.1965,0.0117431,0.00434423
186.272,4.10983,-1.08946,2.7902,4.11689,-1.07351,9.06911,4.16515,-1.01241,9.1542,4.1051,-1.07795,9.06636,0.0174391,0.0010934,0.0948591,6.196,0.0124427,0.00384423
186.287,4.10983,-1.08947,2.7897,4.11683,-1.07349,9.06911,4.16509,-1.01239,9.1542,4.10505,-1.07793,9.06636,0.0174425,0.000593395,0.0948446,6.1955,0.0124905,0.00334423
186.289,4.10979,-1.08942,2.7893,4.11677,-1.07347,9.06911,4.16503,-1.01237,9.1542,4.10499,-1.07791,9.06636,0.0174085,0.000193395,0.0948046,6.1951,0.0124735,0.00294423
186.292,4.10974,-1.08934,2.7889,4.11649,-1.07337,9.06911,4.16474,-1.01229,9.1542,4.10471,-1.0778,9.06636,0.0173403,6.27979,0.0946662,6.1947,0.0125879,0.00254423
186.313,4.10968,-1.08925,2.7886,4.11557,-1.07302,9.06911,4.16379,-1.01203,9.1542,4.10378,-1.07745,9.06636,0.0172556,6.27949,0.0942879,6.1944,0.0131842,0.00224423
186.334,4.10963,-1.08915,2.7883,4.11531,-1.07293,9.06911,4.16353,-1.01196,9.1542,4.10353,-1.07736,9.06636,0.017187,6.27919,0.0941494,6.1941,0.0132756,0.00194423
186.343,4.10959,-1.08901,2.7881,4.11517,-1.07288,9.06977,4.16338,-1.01191,9.15487,4.10338,-1.0773,9.06702,0.0170719,6.27833,0.0940077,6.19323,0.0132454,0.00107628
186.364,4.10959,-1.08898,2.7881,4.11309,-1.07211,9.07913,4.16124,-1.01133,9.16422,4.10131,-1.07654,9.07638,0.017226,6.26897,0.09326,6.18388,0.0149463,6.27172
186.373,4.10962,-1.08898,2.7881,4.11294,-1.07206,9.07979,4.16109,-1.01129,9.16489,4.10117,-1.07648,9.07704,0.0172447,6.26831,0.0931953,6.18321,0.0150897,6.27106
186.375,4.10966,-1.08901,2.7881,4.1128,-1.07201,9.08046,4.16094,-1.01125,9.16556,4.10102,-1.07643,9.07771,0.0172898,6.26764,0.0931464,6.18254,0.0152639,6.27039
186.377,4.10972,-1.08906,2.7882,4.11265,-1.07195,9.08113,4.16079,-1.01121,9.16622,4.10087,-1.07638,9.07838,0.0173542,6.26707,0.093107,6.18198,0.0154628,6.26982
186.384,4.10978,-1.08911,2.7883,4.11183,-1.07166,9.0848,4.15995,-1.01099,9.1699,4.10005,-1.07608,9.08205,0.0175675,6.2635,0.0928448,6.1784,0.0162552,6.26625
186.405,4.10986,-1.0892,2.789,4.10915,-1.07073,9.09683,4.15719,-1.01028,9.18192,4.09738,-1.07514,9.09408,0.0184921,6.25217,0.0920282,6.16708,0.0188075,6.25492
186.426,4.10986,-1.08923,2.7893,4.10878,-1.0706,9.0985,4.15681,-1.01018,9.18359,4.097,-1.07501,9.09575,0.0186659,6.2508,0.0919408,6.16571,0.0191703,6.25355
186.435,4.10982,-1.08925,2.7896,4.1084,-1.07047,9.09983,4.15641,-1.01009,9.18493,4.09662,-1.07488,9.09708,0.0188333,6.24977,0.0918572,6.16467,0.0195091,6.25252
186.438,4.10974,-1.08925,2.7897,4.10834,-1.07045,9.09983,4.15636,-1.01007,9.18493,4.09656,-1.07486,9.09708,0.0188553,6.24987,0.0918827,6.16477,0.0195129,6.25262
186.456,4.10963,-1.08925,2.7897,4.10735,-1.07012,9.09983,4.15534,-1.00982,9.18493,4.09557,-1.07452,9.09708,0.0192675,6.24987,0.0916331,6.16477,0.0203594,6.25262
186.475,4.1095,-1.08923,2.7896,4.10729,-1.0701,9.09983,4.15528,-1.00981,9.18493,4.09551,-1.0745,9.09708,0.0192649,6.24977,0.0916694,6.16467,0.0203138,6.25252
186.477,4.10936,-1.08921,2.7894,4.10723,-1.07008,9.09983,4.15522,-1.0098,9.18493,4.09546,-1.07448,9.09708,0.019252,6.24957,0.091703,6.16447,0.0202541,6.25232
186.479,4.10923,-1.08918,2.7892,4.10718,-1.07006,9.09983,4.15516,-1.00978,9.18493,4.0954,-1.07447,9.09708,0.0192355,6.24937,0.0917317,6.16427,0.0201932,6.25212
186.496,4.10901,-1.08912,2.7891,4.10618,-1.06972,9.09983,4.15414,-1.00953,9.18493,4.09441,-1.07413,9.09708,0.0195966,6.24927,0.0914916,6.16417,0.0209207,6.25202
186.517,4.10893,-1.08908,2.7891,4.10608,-1.06969,9.10017,4.15404,-1.00951,9.18526,4.09431,-1.07409,9.09742,0.0196015,6.24893,0.0914691,6.16384,0.0209414,6.25168
186.518,4.10888,-1.08905,2.789,4.10593,-1.06964,9.10083,4.15388,-1.00947,9.18593,4.09416,-1.07404,9.09808,0.0196384,6.24817,0.0914246,6.16307,0.0210289,6.25092
186.527,4.10887,-1.08904,2.7888,4.10511,-1.06936,9.1045,4.15304,-1.00926,9.18959,4.09334,-1.07376,9.10175,0.0200296,6.2443,0.0911841,6.15921,0.0217827,6.24705
186.559,4.10888,-1.08903,2.7884,4.10476,-1.06935,9.06991,4.15148,-1.00693,9.19602,4.09293,-1.07386,9.06655,0.0201093,6.27849,0.0924985,6.15238,0.022017,0.00184959
186.561,4.1089,-1.08904,2.7879,4.10432,-1.06919,9.07191,4.15102,-1.00683,9.19802,4.09248,-1.07369,9.06855,0.0203757,6.27599,0.0923789,6.14988,0.0224723,6.27935
186.568,4.10893,-1.08905,2.7872,4.10417,-1.06913,9.07258,4.15087,-1.00679,9.19869,4.09233,-1.07364,9.06922,0.0204823,6.27462,0.0923368,6.14851,0.0226504,6.27798
186.569,4.10898,-1.08906,2.7866,4.10402,-1.06908,9.07324,4.15071,-1.00675,9.19935,4.09219,-1.07358,9.06988,0.0205914,6.27336,0.0922847,6.14725,0.0228394,6.27672
186.578,4.10902,-1.08907,2.786,4.1032,-1.06878,9.07692,4.14986,-1.00656,9.20303,4.09137,-1.07328,9.07356,0.021107,6.26908,0.0920613,6.14297,0.0236829,6.27244
186.582,4.10905,-1.08906,2.7853,4.10306,-1.06872,9.07759,4.14971,-1.00653,9.2037,4.09122,-1.07323,9.07423,0.0212055,6.26771,0.0920082,6.1416,0.0238499,6.27107
186.599,4.10906,-1.08905,2.7847,4.10097,-1.06798,9.08698,4.14755,-1.00605,9.21309,4.08914,-1.07247,9.08362,0.0225746,6.25772,0.0914947,6.13161,0.0259186,6.26108
186.612,4.10904,-1.08903,2.7841,4.10075,-1.0679,9.08799,4.14732,-1.006,9.2141,4.08892,-1.07239,9.08463,0.0226945,6.25611,0.0914265,6.13,0.0261061,6.25947
186.615,4.10899,-1.08898,2.7839,4.1006,-1.06785,9.08866,4.14716,-1.00596,9.21477,4.08877,-1.07234,9.0853,0.0227342,6.25524,0.0913739,6.12913,0.0261814,6.2586
186.619,4.10889,-1.08892,2.7838,4.09978,-1.06756,9.09237,4.14631,-1.00578,9.21848,4.08795,-1.07205,9.08901,0.0232137,6.25143,0.0911693,6.12532,0.0268813,6.25479
186.64,4.10875,-1.08884,2.7839,4.09739,-1.06674,9.10315,4.14384,-1.00527,9.22926,4.08556,-1.07123,9.09979,0.0248439,6.24075,0.0906376,6.11464,0.0291149,6.24411
186.66,4.10858,-1.08877,2.784,4.09724,-1.06669,9.10383,4.14368,-1.00524,9.22994,4.08542,-1.07118,9.10047,0.0248131,6.24017,0.0906044,6.11406,0.0290838,6.24353
186.662,4.10839,-1.08869,2.7839,4.09702,-1.06662,9.10484,4.14345,-1.0052,9.23095,4.08519,-1.0711,9.10148,0.0248295,6.23906,0.0905618,6.11295,0.029112,6.24242
186.665,4.10818,-1.08862,2.784,4.09679,-1.06654,9.10585,4.14322,-1.00515,9.23196,4.08497,-1.07103,9.10249,0.0248394,6.23815,0.0905238,6.11204,0.0291296,6.24151
186.67,4.10796,-1.08854,2.7842,4.09589,-1.06625,9.10989,4.14229,-1.00497,9.236,4.08407,-1.07073,9.10653,0.0253472,6.23431,0.0903418,6.1082,0.029804,6.23767
186.691,4.10775,-1.08845,2.7847,4.09371,-1.06554,9.11967,4.14004,-1.00454,9.24578,4.08189,-1.07001,9.11631,0.02686,6.22503,0.0898981,6.09892,0.0317553,6.22839
186.709,4.10757,-1.08833,2.7856,4.09304,-1.06533,9.1227,4.13934,-1.00442,9.24881,4.08122,-1.0698,9.11934,0.0272054,6.2229,0.0897263,6.09679,0.0322164,6.22626
186.718,4.1074,-1.0882,2.7866,4.09289,-1.06528,9.12337,4.13918,-1.00439,9.24948,4.08106,-1.06975,9.12001,0.0271267,6.22323,0.0896323,6.09712,0.0321569,6.22659
186.721,4.10725,-1.08807,2.7877,4.09259,-1.06519,9.12472,4.13887,-1.00434,9.25083,4.08076,-1.06966,9.12136,0.0271736,6.22298,0.0895038,6.09687,0.0322566,6.22634
186.724,4.1071,-1.08794,2.7888,4.09243,-1.06514,9.12539,4.13872,-1.00431,9.2515,4.08061,-1.06961,9.12203,0.0271038,6.22341,0.0894068,6.0973,0.0322093,6.22677
186.742,4.10694,-1.08781,2.7898,4.0904,-1.06452,9.13442,4.13661,-1.00395,9.26053,4.07858,-1.06898,9.13106,0.0285675,6.21538,0.0889588,6.08927,0.0340454,6.21874
186.753,4.10676,-1.0877,2.7907,4.09025,-1.06448,9.13509,4.13646,-1.00392,9.2612,4.07843,-1.06893,9.13173,0.028499,6.21561,0.0888852,6.0895,0.033988,6.21897
186.762,4.10657,-1.0876,2.7916,4.08941,-1.06423,9.13874,4.1356,-1.00378,9.26485,4.0776,-1.06868,9.13538,0.0289892,6.21286,0.0887067,6.08675,0.0345984,6.21622
186.766,4.10633,-1.08752,2.7923,4.08926,-1.06419,9.13941,4.13544,-1.00375,9.26552,4.07744,-1.06864,9.13605,0.0289101,6.21289,0.0886763,6.08678,0.0345099,6.21625
186.783,4.10608,-1.08745,2.7931,4.08805,-1.06383,9.14472,4.1342,-1.00356,9.27083,4.07623,-1.06828,9.14136,0.0297084,6.20838,0.0884771,6.08227,0.0354664,6.21174
186.784,4.10582,-1.08739,2.7941,4.08782,-1.06377,9.14571,4.13396,-1.00352,9.27182,4.07601,-1.06822,9.14235,0.0296937,6.20839,0.0884652,6.08228,0.0354421,6.21175
186.803,4.10557,-1.08731,2.796,4.08665,-1.06343,9.14769,4.13275,-1.00333,9.2738,4.07483,-1.06788,9.14433,0.0304687,6.20831,0.0882668,6.0822,0.0363663,6.21167
186.818,4.10532,-1.08719,2.7989,4.08656,-1.06341,9.14769,4.13266,-1.00332,9.2738,4.07475,-1.06785,9.14433,0.030295,6.21121,0.0882162,6.0851,0.0361798,6.21457
186.821,4.10502,-1.08703,2.8028,4.08645,-1.06337,9.14769,4.13254,-1.0033,9.2738,4.07463,-1.06782,9.14433,0.0300735,6.21511,0.0881343,6.089,0.0359488,6.21847
186.844,4.10461,-1.08681,2.8071,4.08573,-1.06317,9.14769,4.1318,-1.00319,9.2738,4.07391,-1.06761,9.14433,0.0302637,6.21941,0.0879324,6.0933,0.0362139,6.22277
186.864,4.10238,-1.08587,2.8257,4.08506,-1.06298,9.14769,4.13112,-1.00309,9.2738,4.07325,-1.06742,9.14433,0.0287027,6.23801,0.0876299,6.1119,0.0344824,6.24137
186.885,4.10083,-1.08544,2.8332,4.08411,-1.06271,9.14769,4.13014,-1.00294,9.2738,4.0723,-1.06715,9.14433,0.0282156,6.24551,0.0875577,6.1194,0.0338896,6.24887
186.915,4.09827,-1.08449,2.8415,4.08374,-1.0626,9.14769,4.12976,-1.00288,9.2738,4.07193,-1.06704,9.14433,0.0262722,6.25381,0.0874763,6.1277,0.0315996,6.25717
186.925,4.09743,-1.08409,2.844,4.08345,-1.06252,9.14769,4.12946,-1.00283,9.2738,4.07164,-1.06696,9.14433,0.025702,6.25631,0.0873364,6.1302,0.0309656,6.25967
186.936,4.0966,-1.08368,2.8464,4.08264,-1.06229,9.14769,4.12863,-1.00271,9.2738,4.07083,-1.06672,9.14433,0.0255355,6.25871,0.0870756,6.1326,0.0308429,6.26207
186.966,4.0942,-1.08266,2.8531,4.08216,-1.06215,9.14769,4.12812,-1.00263,9.2738,4.07034,-1.06658,9.14433,0.0237845,6.26541,0.0869285,6.1393,0.0287665,6.26877
186.987,4.09281,-1.08222,2.8575,4.08128,-1.0619,9.14769,4.12722,-1.00249,9.2738,4.06947,-1.06633,9.14433,0.023357,6.26981,0.0868314,6.1437,0.0282342,6.27317
187.048,4.09025,-1.08177,2.8659,4.08039,-1.06165,9.14769,4.12631,-1.00235,9.2738,4.06858,-1.06608,9.14433,0.0224065,6.27821,0.0872205,6.1521,0.0267558,0.00157155
187.058,4.08853,-1.08183,2.8641,4.08025,-1.06161,9.14769,4.12616,-1.00233,9.2738,4.06844,-1.06604,9.14433,0.0218477,6.27641,0.087952,6.1503,0.0255556,6.27977
187.078,4.08763,-1.08181,2.8606,4.07931,-1.06134,9.14769,4.12519,-1.00218,9.2738,4.0675,-1.06576,9.14433,0.0220925,6.27291,0.0880381,6.1468,0.0257419,6.27627
187.097,4.0873,-1.0817,2.8592,4.07922,-1.06132,9.14769,4.1251,-1.00217,9.2738,4.06741,-1.06574,9.14433,0.0219266,6.27151,0.0880616,6.1454,0.0254992,6.27487
187.1,4.08705,-1.08155,2.8581,4.07917,-1.0613,9.14769,4.12504,-1.00216,9.2738,4.06736,-1.06572,9.14433,0.0217254,6.27041,0.0880053,6.1443,0.0252646,6.27377
187.109,4.08691,-1.08135,2.8574,4.07886,-1.06122,9.14769,4.12473,-1.00211,9.2738,4.06705,-1.06564,9.14433,0.0216824,6.26971,0.0877999,6.1436,0.0253208,6.27307
187.113,4.08684,-1.08114,2.857,4.07878,-1.06119,9.14769,4.12464,-1.0021,9.2738,4.06697,-1.06561,9.14433,0.0215149,6.26931,0.0876145,6.1432,0.0252174,6.27267
187.129,4.08682,-1.08094,2.8568,4.07792,-1.06095,9.14769,4.12375,-1.00197,9.2738,4.06611,-1.06536,9.14433,0.0218905,6.26911,0.0871865,6.143,0.0259193,6.27247
187.147,4.08684,-1.08079,2.8567,4.07786,-1.06093,9.14769,4.1237,-1.00196,9.2738,4.06605,-1.06535,9.14433,0.0217928,6.26901,0.0870236,6.1429,0.0258929,6.27237
187.15,4.08687,-1.0807,2.8564,4.0778,-1.06092,9.14769,4.12364,-1.00195,9.2738,4.066,-1.06533,9.14433,0.0217642,6.26871,0.0869149,6.1426,0.0259209,6.27207
187.151,4.08691,-1.08068,2.8559,4.07753,-1.06084,9.14769,4.12335,-1.0019,9.2738,4.06572,-1.06525,9.14433,0.0219546,6.26821,0.0867988,6.1421,0.0262161,6.27157
187.161,4.08696,-1.08072,2.8554,4.07661,-1.06058,9.14769,4.12241,-1.00176,9.2738,4.0648,-1.06499,9.14433,0.0226471,6.26771,0.0865539,6.1416,0.0271711,6.27107
187.194,4.08698,-1.08079,2.8548,4.07655,-1.06056,9.14769,4.12235,-1.00175,9.2738,4.06475,-1.06497,9.14433,0.0227577,6.26711,0.086586,6.141,0.0272868,6.27047
187.196,4.08699,-1.08085,2.8545,4.0765,-1.06054,9.14769,4.12229,-1.00174,9.2738,4.06469,-1.06496,9.14433,0.0228598,6.26681,0.0866285,6.1407,0.0273858,6.27017
187.198,4.08696,-1.0809,2.8544,4.07644,-1.06053,9.14769,4.12223,-1.00173,9.2738,4.06464,-1.06494,9.14433,0.0229288,6.26671,0.0866666,6.1406,0.027446,6.27007
187.216,4.08689,-1.08091,2.8544,4.07553,-1.06027,9.14769,4.12129,-1.00159,9.2738,4.06372,-1.06468,9.14433,0.0235657,6.26671,0.0864561,6.1406,0.0282934,6.27007
187.233,4.08676,-1.08089,2.8546,4.07547,-1.06025,9.14769,4.12123,-1.00158,9.2738,4.06367,-1.06466,9.14433,0.0235217,6.26691,0.0864697,6.1408,0.0282273,6.27027
187.237,4.08628,-1.08074,2.8548,4.0753,-1.0602,9.14769,4.12106,-1.00156,9.2738,4.0635,-1.06461,9.14433,0.0232912,6.26711,0.0864877,6.141,0.0279187,6.27047
187.247,4.08594,-1.08062,2.8548,4.07503,-1.06013,9.14769,4.12077,-1.00151,9.2738,4.06322,-1.06453,9.14433,0.0232245,6.26711,0.0864385,6.141,0.0278434,6.27047
187.257,4.08555,-1.08049,2.8547,4.07414,-1.05987,9.14769,4.11985,-1.00137,9.2738,4.06233,-1.06428,9.14433,0.0235657,6.26701,0.086234,6.1409,0.0283183,6.27037
187.283,4.08511,-1.08035,2.8547,4.07403,-1.05984,9.14769,4.11974,-1.00136,9.2738,4.06222,-1.06424,9.14433,0.0233124,6.26701,0.0862489,6.1409,0.027988,6.27037
187.288,4.08463,-1.08019,2.855,4.07378,-1.05977,9.14769,4.11948,-1.00132,9.2738,4.06197,-1.06417,9.14433,0.0231301,6.26731,0.0862329,6.1412,0.0277522,6.27067
